Emisi Budidaya Padi,Emisi Tanah Organik Yang Dikeringkan (Co2),Emisi Pembuatan Pestisida,Emisi Transportasi Makanan,Emisi Ritel Makanan,Emisi Penggunaan Listrik Di Pertanian,Emisi Kemasan Makanan,Emisi Sistem Agrifood Pembuangan Limbah,Emisi Pengolahan Makanan,Emisi Manufaktur Pupuk,Emisi Pupuk Kandang Di Padang Rumput,Emisi Kebakaran Di Tanah Organik,Populasi Pedesaan,Populasi Perkotaan,Total Populasi - Pria,Total Populasi - Wanita,Emisi Total,Peningkatan Suhu Rata - Rata ° C,Tahun,lat,lon
246.40727646443952,34.8934,11.682402573901776,81.8781,49.5285,13.1685,140.2953,146.958,14.9648,2230.372367308135,40.8009,0.0,228348.0,391136.0,307089.0,324834.0,-296.66195365352297,1.5036666666666667,2007,-29.6826112,-51.4687455
246.40727646443952,34.8934,0.0,83.879,56.2073,19.6273,145.4479,155.2212,19.2156,2226.8460244741877,38.8281,0.0,226898.0,394307.0,307135.0,324332.0,-251.97219906137272,1.5098333333333331,2008,-29.6826112,-51.4687455
246.40727646443952,34.8934,0.0,86.5054,60.5899,10.9892,48.1313,160.5745,14.5312,2226.8460244741877,37.4284,0.0,225423.0,397429.0,307229.0,323953.0,-370.44139906137286,1.2585833333333334,2009,-29.6826112,-51.4687455
246.40727646443952,34.8934,1.0,95.0866,67.7687,16.4919,68.7232,164.7896,19.0022,2226.8460244741877,36.2068,0.0,223866.0,400419.0,307344.0,323700.0,-225.19099906137308,1.0673333333333332,2010,-29.6826112,-51.4687455
246.40727646443952,34.8934,2.0,91.1073,74.1226,8.0376,103.3852,168.7527,86.1489,2310.544616598611,33.8219,0.0,222219.0,403247.0,307781.0,324007.0,4214.548293063051,1.0621666666666667,2011,-29.6826112,-51.4687455
246.40727646443952,34.8934,2.0,86.9001,80.8125,5.5809,80.3188,173.3797,79.1216,2310.544616598611,36.7021,0.0,220462.0,405924.0,308516.0,324534.0,4260.29029306305,1.45125,2012,-29.6826112,-51.4687455
246.40727646443952,34.8934,2.0,75.7526,85.6313,4.6848,40.077,175.354,23.599,2210.0975110932354,37.0563,0.0,218623.0,408471.0,309082.0,324863.0,4062.3827875576753,1.5513333333333332,2013,-29.6826112,-51.4687455
246.40727646443952,34.8934,2.0,74.3766,112.6959,6.1152,41.805,177.8977,61.0004,2210.0975110932354,36.9667,0.0,216730.0,410944.0,309278.0,325017.0,4162.1044875576745,1.5826666666666669,2014,-29.6826112,-51.4687455
2771.354586615559,0.0,12.232870648918505,1.0543,37.83863072271242,548.4029167056395,1073.2412364429035,65.0723473790681,1727.6031137058649,2005.7921290780253,2148.251692850715,0.0,9389.0,1341.0,5357.0,5447.0,10414.160624149405,0.363,1990,16.7417041,-62.1916844
4044.15491422451,0.0,12.232870648918505,1.0543,37.83863072271242,548.4029167056395,1073.2412364429035,65.0723473790681,1727.6031137058649,2005.7921290780253,2148.251692850715,0.0,9420.0,1346.0,5262.0,5307.0,11686.703051758355,0.4095,1991,16.7417041,-62.1916844
4044.15491422451,0.0,12.232870648918505,1.0543,37.83863072271242,548.4029167056395,1073.2412364429035,65.0723473790681,1727.6031137058649,2005.7921290780253,2148.251692850715,0.0,9495.0,1356.0,5053.0,5054.0,11686.882251758358,0.5203333333333333,1992,16.7417041,-62.1916844
4044.15491422451,0.0,12.232870648918505,1.0543,37.83863072271242,548.4029167056395,1073.2412364429035,65.0723473790681,1727.6031137058649,2005.7921290780253,2148.251692850715,0.0,9525.0,1361.0,4792.0,4756.0,11686.717951758355,0.5505833333333333,1993,16.7417041,-62.1916844
4044.15491422451,0.0,12.232870648918505,1.4058,37.83863072271242,548.4029167056395,1073.2412364429035,65.0723473790681,1727.6031137058649,2005.7921290780253,2148.251692850715,0.0,9377.0,1340.0,4517.0,4442.0,11687.132851758355,0.4824166666666666,1994,16.7417041,-62.1916844
4044.15491422451,0.0,12.232870648918505,1.4058,37.83863072271242,548.4029167056395,1073.2412364429035,65.0723473790681,1727.6031137058649,2005.7921290780253,2148.251692850715,0.0,8954.0,1279.0,4228.0,4114.0,11687.314451758357,0.7074166666666667,1995,16.7417041,-62.1916844
4044.15491422451,0.0,12.232870648918505,1.4058,37.83863072271242,548.4029167056395,1073.2412364429035,65.0723473790681,1727.6031137058649,2005.7921290780253,2148.251692850715,0.0,8204.0,1172.0,3934.0,3782.0,11687.477851758358,0.286,1996,16.7417041,-62.1916844
4044.15491422451,0.0,12.232870648918505,1.4058,37.83863072271242,548.4029167056395,1073.2412364429035,65.0723473790681,1727.6031137058649,2005.7921290780253,2148.251692850715,0.0,7189.0,1027.0,3632.0,3437.0,11687.103951758356,0.605,1997,16.7417041,-62.1916844
4043.959409557844,0.0,12.232870648918505,1.4058,37.83863072271242,548.4029167056395,1073.2412364429035,65.0723473790681,1727.6031137058649,2005.7921290780253,2148.251692850715,0.0,6932.0,4.0,3324.0,3086.0,11686.90254709169,0.9965833333333332,1998,16.7417041,-62.1916844
3878.7794284324464,0.0,11.481084565896976,1.4058,37.83863072271242,17.00466278502689,77.39365076150476,65.0723473790681,451.19629118273247,2005.7921290780253,2148.251692850715,0.0,5768.0,19.0,3021.0,2747.0,8718.138017758127,0.508,1999,16.7417041,-62.1916844
3878.7794284324464,0.0,11.481084565896976,1.4058,37.83863072271242,17.00466278502689,77.39365076150476,65.0723473790681,451.19629118273247,2005.7921290780253,2148.251692850715,0.0,4852.0,103.0,2720.0,2418.0,8717.92131775813,0.3415833333333333,2000,16.7417041,-62.1916844
3878.7794284324464,0.0,11.481084565896976,1.4058,37.83863072271242,17.00466278502689,77.39365076150476,65.0723473790681,451.19629118273247,2005.7921290780253,2148.251692850715,0.0,4077.0,428.0,2510.0,2193.0,8694.631317758129,0.8276540447372328,2001,16.7417041,-62.1916844
3295.346286823449,0.0,11.481084565896976,2.2892,37.83863072271242,17.00466278502689,77.39365076150476,65.0723473790681,451.19629118273247,2005.7921290780253,2148.251692850715,0.0,3962.0,414.0,2458.0,2143.0,8113.2255761491315,0.6405833333333333,2002,16.7417041,-62.1916844
3295.346286823449,0.0,11.481084565896976,1.4826,37.83863072271242,17.00466278502689,77.39365076150476,65.0723473790681,451.19629118273247,2005.7921290780253,2148.251692850715,0.0,4050.0,421.0,2462.0,2165.0,8112.386576149131,0.7734166666666668,2003,16.7417041,-62.1916844
3210.063912422987,0.0,11.481084565896976,1.873,37.83863072271242,17.00466278502689,77.39365076150476,65.0723473790681,451.19629118273247,2005.7921290780253,2148.251692850715,0.0,4208.0,436.0,2466.0,2190.0,8028.452601748669,0.4857499999999999,2004,16.7417041,-62.1916844
3297.340318093915,0.0,11.481084565896976,1.4569,37.83863072271242,17.00466278502689,77.39365076150476,65.0723473790681,451.19629118273247,2005.7921290780253,2148.251692850715,0.0,4332.0,446.0,2475.0,2218.0,8114.524907419597,0.8455833333333334,2005,16.7417041,-62.1916844
2523.401946917135,0.0,11.481084565896976,1.6649,37.83863072271242,17.00466278502689,77.39365076150476,65.0723473790681,451.19629118273247,2005.7921290780253,2148.251692850715,0.0,4395.0,451.0,2486.0,2245.0,7340.738036242817,0.6854999999999999,2006,16.7417041,-62.1916844
2523.401946917135,0.0,11.481084565896976,1.7572,44.38942369506613,17.00466278502689,77.39365076150476,65.0723473790681,451.19629118273247,2005.7921290780253,2148.251692850715,0.0,4436.0,453.0,2498.0,2271.0,7347.82022921517,0.916,2007,16.7417041,-62.1916844
2523.401946917135,0.0,11.481084565896976,1.6517,44.38942369506613,17.00466278502689,77.39365076150476,65.0723473790681,451.19629118273247,2005.7921290780253,2148.251692850715,0.0,4455.0,453.0,2512.0,2301.0,7347.40252921517,0.3348333333333333,2008,16.7417041,-62.1916844
3125.288449028415,0.0,11.481084565896976,1.7221,44.38942369506613,17.00466278502689,77.39365076150476,65.0723473790681,451.19629118273247,2005.7921290780253,2148.251692850715,0.0,4471.0,452.0,2532.0,2339.0,7949.32513132645,0.56575,2009,16.7417041,-62.1916844
2523.401946917135,0.0,11.481084565896976,2.3898,44.38942369506613,17.00466278502689,77.39365076150476,65.0723473790681,451.19629118273247,1893.5760855378885,2148.251692850715,0.0,4492.0,452.0,2557.0,2381.0,7238.077485675032,1.1380833333333331,2010,16.7417041,-62.1916844
3295.346286823449,0.0,11.481084565896976,1.4409,44.38942369506613,17.00466278502689,77.39365076150476,65.0723473790681,451.19629118273247,2005.7921290780253,2148.251692850715,0.0,4539.0,455.0,2565.0,2396.0,8120.268869121485,0.5876666666666667,2011,16.7417041,-62.1916844
3295.346286823449,0.0,11.481084565896976,1.5113,44.38942369506613,17.00466278502689,77.39365076150476,65.0723473790681,451.19629118273247,2005.7921290780253,2148.251692850715,0.0,4574.0,457.0,2563.0,2412.0,8120.196469121484,0.71225,2012,16.7417041,-62.1916844
3125.288449028415,0.0,11.481084565896976,1.7221,44.38942369506613,17.00466278502689,77.39365076150476,65.0723473790681,451.19629118273247,2005.7921290780253,2148.251692850715,0.0,4609.0,459.0,2570.0,2440.0,7950.20613132645,0.8019166666666666,2013,16.7417041,-62.1916844
3210.063912422987,0.0,11.481084565896976,1.8979,44.38942369506613,17.00466278502689,77.39365076150476,65.0723473790681,451.19629118273247,2005.7921290780253,2148.251692850715,0.0,4637.0,461.0,2579.0,2473.0,8034.4994947210225,0.7153333333333333,2014,16.7417041,-62.1916844
6.272,0.0,275.0,734.1015,763.9473,343.6376,128.251,3649.4275,300.5822,0.0294,3500.4576,0.0,12839857.0,12039279.0,12271005.0,12299808.0,10225.524200000002,1.178,1990,28.3347722,-10.371337908392647
50.176,0.0,298.0,776.0586,780.3697,366.1542,148.9234,3816.6966,333.8452,0.0435,3351.6889,0.0,12892222.0,12444640.0,12477850.0,12510233.0,11660.0254,0.1945,1991,28.3347722,-10.371337908392647
56.448,0.0,245.0,836.4818,797.276,369.8654,146.7929,3954.6417,370.7047,6.6869,3274.1665,0.0,12936038.0,12855456.0,12681853.0,12718823.0,11937.195999999998,0.2375,1992,28.3347722,-10.371337908392647
83.888,0.0,305.0,901.1995,490.7653,462.2755,136.3524,4092.4554,415.9555,110.6794,2841.2141,0.0,12969447.0,13267970.0,12882331.0,12924447.0,12120.500600000005,0.1835833333333333,1993,28.3347722,-10.371337908392647
83.888,0.0,342.0,964.921,525.7342,455.0192,130.3042,4237.6322,403.0156,217.8449,2965.7519,0.0,12988250.0,13678798.0,13076811.0,13124740.0,13283.738100000002,1.0759999999999998,1994,28.3347722,-10.371337908392647
5.488,0.0,374.0,983.1788,576.9093,524.6399,147.0652,4388.4911,464.9771,321.6702,3022.6059,0.0,13079444.0,13995788.0,13275721.0,13323326.0,13643.392,1.2851666666666668,1995,28.3347722,-10.371337908392647
72.128,0.0,291.0,938.3165,594.0274,398.6115,132.8681,4519.0877,387.7741,431.104,3147.0842,0.0,13175175.0,14285428.0,13479362.0,13519731.0,14231.941100000002,0.867,1996,28.3347722,-10.371337908392647
67.424,0.0,301.0,937.0002,632.4203,413.439,140.0399,4620.352,401.9956,545.5681,3306.1563,0.0,13259103.0,14566798.0,13682841.0,13714278.0,14794.4088,1.2739166666666666,1997,28.3347722,-10.371337908392647
29.008,0.0,375.0,1044.7497,271.4793,461.4192,144.4338,4722.4382,448.6445,659.5884,3272.446,0.0,13333022.0,14842241.0,13885447.0,13906379.0,15574.725099999998,1.3050833333333334,1998,28.3347722,-10.371337908392647
60.368,0.0,393.0,1113.6292,311.0884,549.5284,160.7967,4808.656,344.7246,781.4139,3507.987,0.0,13400094.0,15114704.0,14083998.0,14092998.0,16382.4092,1.0315833333333335,1999,28.3347722,-10.371337908392647
43.904,0.0,263.0,1111.0983,415.9657,604.0679,168.903,4907.458,372.1173,889.6701,3621.4806,0.0,13462682.0,15386939.0,14279162.0,14275254.0,17057.4252,0.9916666666666666,2000,28.3347722,-10.371337908392647
58.8,0.0,328.0,1160.7828,505.7923,1227.6584,306.5706,5007.8423,505.5263,1005.3751,3603.6847,0.0,13522209.0,15659623.0,14473530.0,14456567.0,19706.6295,1.749,2001,28.3347722,-10.371337908392647
50.176,0.0,257.0,1189.995,576.7778,1257.7441,338.7673,5059.6965,567.7225,1285.4984,3557.6381,0.0,13578750.0,15933618.0,14665548.0,14636269.0,20727.6786,1.1564166666666666,2002,28.3347722,-10.371337908392647
26.656,0.0,281.0,1226.7596,654.7581,1348.2981,342.8869,5125.1459,587.9263,1198.408,3613.4953,0.0,13633701.0,16210236.0,14850814.0,14810456.0,21698.6918,1.4640000000000002,2003,28.3347722,-10.371337908392647
34.496,0.0,345.0,1273.4649,757.0061,1530.7009,63.6861,5187.2952,224.5906,1108.0858,3670.359,0.0,13688174.0,16491111.0,15038644.0,14994480.0,22247.1737,0.8985,2004,28.3347722,-10.371337908392647
49.392,0.0,274.0,1308.4372,859.6688,1726.3962,115.1996,5242.418,427.1589,1021.2676,3655.1786,0.0,13681416.0,16839654.0,15240243.0,15191659.0,22350.936,1.2491666666666668,2005,28.3347722,-10.371337908392647
39.2,0.0,336.0,1321.9843,903.343,1724.445,168.761,5303.7708,629.7877,1431.2642,3774.324,0.0,13660936.0,17208410.0,15447447.0,15385576.0,24486.1031,1.3686666666666667,2006,28.3347722,-10.371337908392647
35.28,0.0,305.0,1375.6877,928.2894,1840.8283,214.0827,5339.2844,825.1956,1292.2285,3767.0948,0.0,13640554.0,17585327.0,15654951.0,15577682.0,25738.73349999999,0.9939166666666668,2007,28.3347722,-10.371337908392647
50.176,0.0,286.0,1434.5395,961.6009,1043.4906,265.4835,5400.038,1003.3671,904.5988,3815.2603,0.0,13622608.0,17974247.0,15864470.0,15770522.0,26572.5442,0.9579166666666667,2008,28.3347722,-10.371337908392647
61.152,0.0,297.0,1531.6772,953.0329,956.6223,328.9827,5457.7296,1120.037,1431.5877,3831.7485,0.0,13610904.0,18378993.0,16077493.0,15965384.0,27818.218,1.4685833333333331,2009,28.3347722,-10.371337908392647
58.016,0.0,263.0,1601.3867,246.8878,991.8487,375.9396,5494.2005,1291.0006,2059.9638,3975.7392,0.0,13606337.0,18803302.0,16297672.0,16167193.0,28021.045399999995,2.0286666666666666,2010,28.3347722,-10.371337908392647
19.9136,0.0,187.0,1651.7172,532.3613,2051.5184,371.5829,5549.095,1537.9359,2378.5885,4194.3828,0.0,13609908.0,19248915.0,16525679.0,16378020.0,33599.7413,1.4786666666666666,2011,28.3347722,-10.371337908392647
71.736,0.0,199.0,1676.3134,547.5724,2089.5881,399.9443,5587.4087,1680.6601,2622.1391,4185.7038,0.0,13619442.0,19714347.0,16757723.999999998,16594445.0,35074.8319,1.3111666666666666,2012,28.3347722,-10.371337908392647
39.2,0.0,210.0,1729.9192,517.143,2039.3556,454.5084,5639.7081,1773.3439,2110.4305,4287.6116,0.0,13631417.0,20193352.0,16990792.0,16812735.0,35334.8405,1.2305,2013,28.3347722,-10.371337908392647
34.5509,0.0,175.0,1753.5572,582.3715,2364.209,485.6948,5650.1953,1821.1557,2255.3732,4378.7851,0.0,13639438.0,20678644.0,17220817.0,17027786.0,35773.5004,1.5683333333333334,2014,28.3347722,-10.371337908392647
215.9136,0.0,1.0,61.1778,3.3134,0.0118,5.1896,468.7645,131.56912352369383,356.4910168671663,667.0724,0.0,9935737.0,3311912.0,6479069.0,6824389.0,86288.71994039087,0.399,1990,-19.302233,34.9144977
208.7537,0.0,1.0,48.9803,4.7834,0.0181,9.9428,908.7728,131.56912352369383,356.4910168671663,702.445,0.0,10127821.0,3464149.0,6606891.0,6954284.0,86780.70854039089,0.0408333333333333,1991,-19.302233,34.9144977
213.9575,0.0,1.0,70.3697,4.0886,0.0144,7.6704,1155.8014,131.56912352369383,356.4910168671663,743.6882,0.0,10415478.0,3655753.0,6733757.0,7083124.0,87080.26594039088,0.8709166666666667,1992,-19.302233,34.9144977
206.5879,0.0,1.0,88.8676,3.26,0.0103,4.8435,1353.0091,131.56912352369383,356.4910168671663,781.5683,0.0,10761306.0,3875689.0,6926213.0,7280041.0,87389.45404039086,0.2956666666666667,1993,-19.302233,34.9144977
237.7225,0.0,1.0,70.7168,1.8944,0.0041,1.9376,1506.2579,131.56912352369383,356.4910168671663,785.8961,0.0,11110894.0,4106150.0,7274126.0,7638748.0,87605.16714039087,0.0427499999999999,1994,-19.302233,34.9144977
254.0258,0.0,0.0,73.5595,2.9655,0.0044,2.0272,1635.6595,131.56912352369383,356.4910168671663,789.1233,0.0,11426146.0,4332986.0,7610238.0,7984592.0,87821.01584039087,0.5446666666666666,1995,-19.302233,34.9144977
282.24,0.0,0.0,87.7239,7.4801,0.0035,2.1447,1744.2902,131.56912352369383,356.4910168671663,835.9521,0.0,11696621.0,4551611.0,7850152.0,8229401.0,68198.69344039085,0.1288333333333333,1996,-19.302233,34.9144977
323.937,0.0,0.0,89.0048,8.9073,0.0023,2.0271,1837.0193,131.56912352369383,356.4910168671663,842.0909,0.0,11935569.0,4765782.0,8064784.0,8456940.0,65699.09534039086,0.2255,1997,-19.302233,34.9144977
354.76,0.0,0.0,90.7633,9.6934,0.0003,1.6407,1914.2147,131.56912352369383,356.4910168671663,869.406,0.0,12211321.0,4925459.0,8255097.0,8668097.0,68912.05214039086,0.9523333333333334,1998,-19.302233,34.9144977
364.7286,0.0,0.0,91.1161,15.3086,0.0003,2.1577,1975.5266,131.56912352369383,356.4910168671663,866.6248,0.0,12499372.0,5085497.0,8451625.0,8886269.0,67315.32914039088,0.3450833333333333,1999,-19.302233,34.9144977
361.0242,0.0,0.0,91.1084,28.7801,0.0005,2.7918,2028.1521,131.56912352369383,356.4910168671663,892.6041,0.0,12810292.0,5257395.0,8655917.0,9112588.0,64174.11174039085,0.2911666666666667,2000,-19.302233,34.9144977
341.4967,0.0,0.0,90.7182,39.9083,0.0022,5.2027,2070.0035,131.56912352369383,356.4910168671663,871.927,0.0,13146513.0,5442245.0,8872203.0,9348513.0,86359.46144039088,0.52175,2001,-19.302233,34.9144977
656.012,0.0,11.939485664108862,98.2727,50.3405,0.0016,5.2385,2118.5587,131.56912352369383,356.4910168671663,934.1891,0.0,13501744.0,5637914.0,9100891.0,9594055.0,86644.585126055,0.6610833333333334,2002,-19.302233,34.9144977
235.2,0.0,4.0,121.1864,61.6075,0.0022,6.5969,2159.2566,1.0726,356.4910168671663,914.9856,0.0,13873191.0,5843407.0,9339183.0,9847572.0,92782.88021686715,0.6526666666666666,2003,-19.302233,34.9144977
186.2,0.0,7.0,122.4954,74.9246,0.0029,7.9212,2200.4114,2.1451,356.4910168671663,986.171,0.0,14255830.0,6056875.0,9586551.0,10107859.0,90805.47131686716,0.3810833333333334,2004,-19.302233,34.9144977
622.888,0.0,9.0,112.4089,91.2565,0.0013,6.6348,2243.3276,3.2177,356.4910168671663,1046.774,0.0,14646262.0,6276808.0,9838645.0,10372470.0,97262.06571686718,1.0650833333333334,2005,-19.302233,34.9144977
701.092,0.0,9.0,121.9477,96.415,0.001,9.5301,2278.0408,4.2903,356.4910168671663,919.8241,0.0,15044085.0,6503378.0,10094544.0,10641439.0,96273.87931686715,0.6084166666666667,2006,-19.302233,34.9144977
709.716,0.0,7.0,150.5122,99.1867,0.0006,8.172,2313.8622,5.3629,356.4910168671663,1035.4656,0.0,15451006.0,6737381.0,10360896.0,10919618.0,97871.58161686716,0.5979166666666668,2007,-19.302233,34.9144977
609.364,0.0,11.0,147.1588,102.7661,0.0005,16.536,2383.9271,7.1283,356.4910168671663,1106.3754,0.0,15802686.0,7044072.0,10636233.0,11209337.0,103566.63411686716,0.3781666666666667,2008,-19.302233,34.9144977
356.72,0.0,15.0,165.6705,107.335,0.0006,24.9953,2415.2533,8.8961,356.4910168671663,1010.6119,0.0,16154357.0,7369706.0,10923458.0,11513202.0,97298.60011686716,0.646,2009,-19.302233,34.9144977
444.1223,0.0,20.0,185.4797,106.8591,0.0007,25.5238,2455.848,10.6665,356.4910168671663,1007.6144,0.0,16511748.0,7709657.0,11236221.0,11837502.0,107080.34801686718,1.0874166666666667,2010,-19.302233,34.9144977
468.0049,0.0,13.0,214.4009,109.9906,0.0031,24.2485,2609.1868,12.5539,356.4910168671663,1056.8077,0.0,16874793.0,8064212.0,11577539.0,12182882.0,93153.58971686717,0.7920833333333334,2011,-19.302233,34.9144977
712.264,0.0,12.0,210.414,112.6822,0.0499,24.0698,2644.4052,14.3829,356.4910168671663,1150.6005,0.0,17242761.0,8433845.0,11941725.0,12545887.0,98605.59841686714,0.7254999999999999,2012,-19.302233,34.9144977
791.252,0.0,11.0,218.8913,116.4073,0.1821,27.3106,2694.6334,15.4173,356.4910168671663,1222.303,0.0,17615928.0,8818444.0,12326038.0,12925693.0,99534.88701686716,0.4656666666666667,2013,-19.302233,34.9144977
737.94,0.0,10.0,454.4599,125.9722,0.0151,31.1755,2711.8438,18.0553,356.4910168671663,1297.4034,0.0,17993425.0,9218957.0,12722751.0,13315954.0,97727.11051686718,0.7463333333333333,2014,-19.302233,34.9144977
20858.0001,14185.9182,5.0,124.117,104.193,24.28511731117528,1.2622,6144.6242,464.294843518709,14.7319,2509.2006,3521.6122,30371017.0,10255233.0,20097501.0,20002052.0,197598.3097608299,0.2720833333333333,1990,17.1750495,95.9999652
20047.233,14185.9182,3.0,125.732,107.8998,24.28511731117528,1.0459,6202.2663,464.294843518709,21.4515,2527.4572,3521.6122,30720623.0,10469533.0,20386829.0,20293704.0,196820.3724608299,0.513,1991,17.1750495,95.9999652
22155.6964,14185.9182,4.0,138.6653,111.947,24.28511731117528,0.9922,6252.2206,464.294843518709,27.6906,2572.1215,3521.6122,31036131.0,10675334.0,20664015.0,20573799.0,199341.0747608299,0.0322499999999999,1992,17.1750495,95.9999652
24042.4953,14184.4034,4.0,168.0175,122.0256,70.69555015416864,1.1387,6310.8242,464.294843518709,34.299,2598.3587,3521.6122,31332607.0,10877171.0,20936959.0,20851342.0,201770.20329367288,0.2716666666666666,1993,17.1750495,95.9999652
